stable_id	sample_id	callset_id	read_1_fullpath	read_2_fullpath	num_files_in_group	num_unique_sample_ids	all_sample_ids	all_callset_ids	size_mismatch_flag	read_1_dir	read_2_dir	read_1_size	read_2_size	query_include	note	origin	taxon	site	UIN (if applicable)	latitude	longitude	admin1_name	collection_year_recorded	collection_year_inferred	admin1_iso	country	country_iso	collection_method	notes	feeding_preference	exo_endo	biting_time	population
far_nNG_SR-93-92-12	['SR-93-92-12-far']	['far_nNG_SR-93-92-12']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-12-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-12-far_2.fastq.gz	1	1	SR-93-92-12-far	far_nNG_SR-93-92-12	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1840146629	1952683914	1			farauti_ss	SR93-92		-3.865	144.065	Is Sepik	1993	1993	PG-ESW	Papua New Guinea	PG	Adult (Lt)					nNG
far_nNG_SR-93-92-13	['SR-93-92-13-far']	['far_nNG_SR-93-92-13']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-13-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-13-far_2.fastq.gz	1	1	SR-93-92-13-far	far_nNG_SR-93-92-13	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1756235675	1844377072	1			farauti_ss	SR93-92		-3.865	144.065	Is Sepik	1993	1993	PG-ESW	Papua New Guinea	PG	Adult (Lt)					nNG
far_nNG_SR-93-92-2	['SR-93-92-2-far']	['far_nNG_SR-93-92-2']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-2-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/SR-93-92-2-far_2.fastq.gz	1	1	SR-93-92-2-far	far_nNG_SR-93-92-2	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	2077696206	2215593712	1			farauti_ss	SR93-92		-3.865	144.065	Is Sepik	1993	1993	PG-ESW	Papua New Guinea	PG	Adult (Lt)					nNG
hin_nNG_SR93-R93K	['SR93-R93K-hin']	['hin_nNG_SR93-R93K']	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR93-R93K-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR93-R93K-hin_2.fastq.gz	1	1	SR93-R93K-hin	hin_nNG_SR93-R93K	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_hin	/QRISdata/Q3833/Raw_data/RAW/new_hin	1808670536	1922295652	1			hinesorum	SR93-92		-3.865	144.065	Is Sepik	1993	1993	PG-ESW	Papua New Guinea	PG	Adult (Lt)					
hin_nNG_6Nal	"['6Nal', 'hin_nNG_6Nal']"	[None]	/QRISdata/Q3833/Raw_data/Phd/2017_HiSeq/6Nal_1.fastq.gz	/QRISdata/Q3833/Raw_data/Phd/2017_HiSeq/6Nal_2.fastq.gz	2	2	"6Nal, hin_nNG_6Nal"		FALSE	/QRISdata/Q3833/Raw_data/Phd/2017_HiSeq	/QRISdata/Q3833/Raw_data/Phd/2017_HiSeq	2773371737	2811930881	1			hinesorum	PG-ESW		-3.782	143.05	Is Sepik	1999	1999	PG-ESW	Papua New Guinea		HLC J-Hi					
hin_nNG_SR-Nal16	['SR-Nal16-hin']	['hin_nNG_SR-Nal16']	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR-Nal16-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR-Nal16-hin_2.fastq.gz	1	1	SR-Nal16-hin	hin_nNG_SR-Nal16	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_hin	/QRISdata/Q3833/Raw_data/RAW/new_hin	1769381728	1908370423	1			hinesorum	PG-ESW		-3.782	143.05	Is Sepik	1990s	1999	PG-ESW	Papua New Guinea	PG	HLC J-Hi					
hin_nNG_SR-Nal2	['SR-Nal2-hin']	['hin_nNG_SR-Nal2']	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR-Nal2-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_hin/SR-Nal2-hin_2.fastq.gz	1	1	SR-Nal2-hin	hin_nNG_SR-Nal2	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_hin	/QRISdata/Q3833/Raw_data/RAW/new_hin	1612840520	1722859042	1			hinesorum	PG-ESW		-3.782	143.05	Is Sepik	1990s	1999	PG-ESW	Papua New Guinea	PG	Jeffery hi HLCs					
far_Man_Mn_1	['far_Man_Mn_1']	['far_Man_Mn_1']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_1_2.fq.gz	1	1	far_Man_Mn_1	far_Man_Mn_1	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1717972669	1724548421	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_10	['far_Man_Mn_10']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_Man_Mn_10_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_Man_Mn_10_2.fq.gz	1	1	far_Man_Mn_10		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1657644249	1682963428	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_2	['far_Man_Mn_2']	['far_Man_Mn_2']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_2_2.fq.gz	1	1	far_Man_Mn_2	far_Man_Mn_2	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	2008920884	2005150184	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_3	['far_Man_Mn_3']	['far_Man_Mn_3']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_3_2.fq.gz	1	1	far_Man_Mn_3	far_Man_Mn_3	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1875087223	1878333151	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_4	['far_Man_Mn_4']	['far_Man_Mn_4']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_4_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_4_2.fq.gz	1	1	far_Man_Mn_4	far_Man_Mn_4	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	2355883833	2352937918	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_5	['far_Man_Mn_5']	['far_Man_Mn_5']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_5_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_5_2.fq.gz	1	1	far_Man_Mn_5	far_Man_Mn_5	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	2173477846	2167221245	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_6	['far_Man_Mn_6']	['far_Man_Mn_6']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_6_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_6_2.fq.gz	1	1	far_Man_Mn_6	far_Man_Mn_6	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1993811570	1994121527	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_7	['far_Man_Mn_7']	['far_Man_Mn_7']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_7_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_7_2.fq.gz	1	1	far_Man_Mn_7	far_Man_Mn_7	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1499080087	1515150561	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_8	['far_Man_Mn_8']	['far_Man_Mn_8']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_8_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_8_2.fq.gz	1	1	far_Man_Mn_8	far_Man_Mn_8	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1709247906	1722373710	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man_Mn_9	['far_Man_Mn_9']	['far_Man_Mn_9']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_9_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_Man_Mn_9_2.fq.gz	1	1	far_Man_Mn_9	far_Man_Mn_9	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1910251146	1921731408	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Man-2	['Man-2-far']	['far_Man-2']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/Man-2-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/Man-2-far_2.fastq.gz	1	1	Man-2-far	far_Man-2	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1930669032	2029916802	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-1	['f1-Manus-8-1']	['far_Manus-8-1']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-1_2.fastq.gz	1	1	f1-Manus-8-1	far_Manus-8-1	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1895229757	2045743085	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-2	['f1-Manus-8-2']	['far_Manus-8-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-2_2.fastq.gz	1	1	f1-Manus-8-2	far_Manus-8-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2205779276	2433177475	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-3	['f1-Manus-8-3']	['far_Manus-8-3']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-3_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-3_2.fastq.gz	1	1	f1-Manus-8-3	far_Manus-8-3	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1969408812	2124436170	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-4	['f1-Manus-8-4']	['far_Manus-8-4']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-4_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-4_2.fastq.gz	1	1	f1-Manus-8-4	far_Manus-8-4	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1914622318	2059422861	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-5	['f1-Manus-8-5']	['far_Manus-8-5']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-5_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-5_2.fastq.gz	1	1	f1-Manus-8-5	far_Manus-8-5	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1868950674	2011956067	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-6	['f1-Manus-8-6']	['far_Manus-8-6']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-6_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-6_2.fastq.gz	1	1	f1-Manus-8-6	far_Manus-8-6	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1902369851	2037171251	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-7	['f1-Manus-8-7']	['far_Manus-8-7']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-7_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-7_2.fastq.gz	1	1	f1-Manus-8-7	far_Manus-8-7	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1926373792	2070843650	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
far_Manus-8-8	['f1-Manus-8-8']	['far_Manus-8-8']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-8_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-Manus-8-8_2.fastq.gz	1	1	f1-Manus-8-8	far_Manus-8-8	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1730413917	1893012362	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019	PG-MRL	Papua New Guinea	PG	larval					Manus
ManusWP11-far	['ManusWP11-far']	[None]	/QRISdata/Q3833/Raw_data/RAW/new_farauti/ManusWP11-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/ManusWP11-far_2.fastq.gz	1	1	ManusWP11-far		FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1833919503	1909783527	1			farauti_ss	PG-MRL		-2.018	147.26	Manus	2019	2019		Papua New Guinea							
SL213	['SL213']	[None]	/QRISdata/Q3833/Raw_data/RAW/farauti/SL213_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/SL213_2.fastq.gz	1	1	SL213		FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1974400750	2193085026	1				SB-TE		-10.723	165.793	Temotu	2008	2008	SB-TE	Solomon Islands	SB						
SL214	['SL214']	[None]	/QRISdata/Q3833/Raw_data/RAW/farauti/SL214_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/SL214_2.fastq.gz	1	1	SL214		FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2351175396	2530547929	1				SB-TE		-10.723	165.793	Temotu	2008	2008	SB-TE	Solomon Islands	SB						
SL218	['SL218']	[None]	/QRISdata/Q3833/Raw_data/RAW/farauti/SL218_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/SL218_2.fastq.gz	1	1	SL218		FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2120154823	2380254311	1				SB-TE		-10.723	165.793	Temotu	2008	2008	SB-TE	Solomon Islands	SB						
SL222	['SL222']	[None]	/QRISdata/Q3833/Raw_data/RAW/farauti/SL222_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/SL222_2.fastq.gz	1	1	SL222		FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2001876892	2181091939	1				SB-TE		-10.723	165.793	Temotu	2008	2008	SB-TE	Solomon Islands	SB						
SL226	['SL226']	[None]	/QRISdata/Q3833/Raw_data/RAW/farauti/SL226_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/SL226_2.fastq.gz	1	1	SL226		FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1646620778	1848543231	1				SB-TE		-10.723	165.793	Temotu	2008	2008	SB-TE	Solomon Islands	SB						
far_Ula_U10	['U10']	['far_Ula_U10']	/QRISdata/Q3833/Raw_data/RAW/farauti/U10_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/U10_2.fastq.gz	1	1	U10	far_Ula_U10	FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1718130346	1901955328	1			farauti_ss	Ulawa		-9.791	161.97	Makira-Ulawa	2008	2008	SB-MK	Solomon Islands	SB						Ula
far_Ula_U6	['U6']	['far_Ula_U6']	/QRISdata/Q3833/Raw_data/RAW/farauti/U6_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/U6_2.fastq.gz	1	1	U6	far_Ula_U6	FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1795496357	2008891644	1			farauti_ss	Ulawa		-9.791	161.97	Makira-Ulawa	2008	2008	SB-MK	Solomon Islands	SB						Ula
far_Ula_U7	['U7']	['far_Ula_U7']	/QRISdata/Q3833/Raw_data/RAW/farauti/U7_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/U7_2.fastq.gz	1	1	U7	far_Ula_U7	FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2260839999	2474872402	1			farauti_ss	Ulawa		-9.791	161.97	Makira-Ulawa	2008	2008	SB-MK	Solomon Islands	SB						Ula
U9	['U9']	['far_BOU_Tonu9']	/QRISdata/Q3833/Raw_data/RAW/farauti/U9_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/U9_2.fastq.gz	1	1	U9		TRUE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2092772379	2327881577	1	ID mismatch - my fault		farauti_ss	Ulawa		-9.791	161.97	Makira-Ulawa		2008		Solomon Islands	SB						
hin_GUA1816_18	"['GUA1816-18hin', 'GUA1816_18hin']"	"[None, 'hin_GUA1816_18']"	/QRISdata/Q3833/Raw_data/RAW/GUA1816-18hin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA1816-18hin_2.fq.gz	2	2	"GUA1816-18hin, GUA1816_18hin"	"None, hin_GUA1816_18"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1482452742	1559492830	1			hinesorum	GUA18-16		-9.577	160.139	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
hin_GUA1816_24	"['GUA1816-24hin', 'GUA1816_24hin']"	"[None, 'hin_GUA1816_24']"	/QRISdata/Q3833/Raw_data/RAW/GUA1816-24hin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA1816-24hin_2.fq.gz	2	2	"GUA1816-24hin, GUA1816_24hin"	"None, hin_GUA1816_24"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1380129197	1464240927	1			hinesorum	GUA18-16		-9.577	160.139	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
pun	"['pun', 'pun']"	['pun']	/QRISdata/Q3833/Raw_data/Phd/2015_HiSeq/pun_1.fastq.gz	/QRISdata/Q3833/Raw_data/Phd/2015_HiSeq/pun_2.fastq.gz	2	1	pun	pun	FALSE	/QRISdata/Q3833/Raw_data/Phd/2015_HiSeq	/QRISdata/Q3833/Raw_data/Phd/2015_HiSeq	6213528451	6808289602	1			punctulatus	Solomon Islands0		-9.517	160.1	Guadalcanal	1998	1998		Solomon Islands			have put as same as below				
pun_BO-25-1-OB99	['punBO-25-1-OB99']	['pun_BO-25-1-OB99']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punBO-25-1-OB99_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punBO-25-1-OB99_2.fastq.gz	1	1	punBO-25-1-OB99	pun_BO-25-1-OB99	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1876867325	2036207572	1			punctulatus	Solomon Islands0		-9.517	160.1	Guadalcanal	1998	1998	SB-GU	Solomon Islands	SB	Larval					
iren_GUA1826_11iren	"['GUA1826-11iren', 'GUA1826_11iren']"	"[None, 'iren_GUA1826_11iren']"	/QRISdata/Q3833/Raw_data/RAW/GUA1826-11iren_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA1826-11iren_2.fq.gz	2	2	"GUA1826-11iren, GUA1826_11iren"	"None, iren_GUA1826_11iren"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1726651089	1864174417	1			irenicus	GUA18-26		-9.515	160.36	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
iren_GUA24_3	['iren_GUA24_3']	['iren_GUA24_3']	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata/iren_GUA24_3_1.fastq.gz	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata/iren_GUA24_3_2.fastq.gz	1	1	iren_GUA24_3	iren_GUA24_3	FALSE	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata	4755534611	4380658707	1			irenicus	GUA18-24		-9.513	160.374	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
hin_GUA1818_1	"['GUA1818-1hin', 'GUA1818_1hin']"	"[None, 'hin_GUA1818_1']"	/QRISdata/Q3833/Raw_data/RAW/GUA1818-1hin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA1818-1hin_2.fq.gz	2	2	"GUA1818-1hin, GUA1818_1hin"	"None, hin_GUA1818_1"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	829686561	904246968	1			hinesorum	GUA18-18		-9.507	160.156	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
hin_GUA188_1	['GUA188-1hin']	[None]	/QRISdata/Q3833/Raw_data/RAW/GUA188-1hin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA188-1hin_2.fq.gz	1	1	GUA188-1hin		TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1507258210	1583183369	1			hinesorum	GUA18-8		-9.496	160.071	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
iren_GUA188_30iren	"['GUA188-30iren', 'GUA188_30iren']"	"[None, 'iren_GUA188_30iren']"	/QRISdata/Q3833/Raw_data/RAW/GUA188-30iren_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GUA188-30iren_2.fq.gz	2	2	"GUA188-30iren, GUA188_30iren"	"None, iren_GUA188_30iren"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1297934829	1418917381	1			irenicus	GUA18-8		-9.496	160.071	Guadalcanal	2018	2018	SB-GU	Solomon Islands	SB	Larval					
pun_SI98-12-2	['punSI98-12-2']	['pun_SI98-12-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punSI98-12-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punSI98-12-2_2.fastq.gz	1	1	punSI98-12-2	pun_SI98-12-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2175010209	2336944861	1			punctulatus	SB-GU1		-9.491	160.285	Guadalcanal	1998	1998	SB-GU	Solomon Islands	SB		inferred from id				
pun_SI98-21-1	['punSI98-21-1']	['pun_SI98-21-1']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punSI98-21-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/punSI98-21-1_2.fastq.gz	1	1	punSI98-21-1	pun_SI98-21-1	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1627717263	1773644495	1			punctulatus	SB-GU1		-9.491	160.285	Guadalcanal	1998	1998	SB-GU	Solomon Islands	SB		inferred from id				
pun_SI98-8-2	['pun-SI98-8-2']	['pun_SI98-8-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/pun-SI98-8-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/pun-SI98-8-2_2.fastq.gz	1	1	pun-SI98-8-2	pun_SI98-8-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1972210901	2113765821	1			punctulatus	SB-GU1		-9.491	160.285	Guadalcanal	1998	1998	SB-GU	Solomon Islands	SB		inferred from id				
